unique_id,cutoff,metric,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos
hotel_14,2023-04-07,bias,-0.06469002695417796,-0.029649595687331557,-0.07132381880121084,-0.05114865696106644,-0.01905064765108674,,,
hotel_14,2023-05-05,bias,0.2695417789757413,0.1778975741239892,0.16816379227072312,0.14562404989957742,0.14740179048815258,,,
hotel_14,2023-06-02,bias,-0.0603099730458221,-0.10074123989218328,-0.11353837518927339,0.005286881898532601,0.035199597995112124,-0.1268913830828795,-5667.807698178484,
hotel_14,2023-02-10,mae,0.12196765498652291,0.10579514824797843,0.09853422342523692,0.11160448372150414,0.07781353130395263,,,
hotel_14,2023-03-10,mae,0.16071428571428575,0.07850404312668466,0.08933681100991557,0.07100464477155626,0.08726448158109032,,,
hotel_14,2023-04-07,mae,0.09838274932614562,0.0707547169811321,0.07964521606960139,0.07421688325476151,0.050852904697516285,,,
hotel_14,2023-05-05,mae,0.2695417789757413,0.19609164420485176,0.1691501660830987,0.1573730222644397,0.15446604443982667,,,
hotel_14,2023-06-02,mae,0.10074123989218328,0.14184636118598382,0.12476602592330377,0.09966213493602334,0.09415697203182692,0.13142687064216463,10600.027278815962,
hotel_14,2023-02-10,rmse,0.1458890988086419,0.14714734779145944,0.11814367111101629,0.13433728571485187,0.0961470561861671,,,
hotel_14,2023-03-10,rmse,0.1987459411989603,0.1043996064717684,0.11482253785389927,0.09284620310192485,0.11059713311346574,,,
hotel_14,2023-04-07,rmse,0.11376770668682097,0.09191631554140219,0.09735959573816,0.08828887358491115,0.07420809224123551,,,
hotel_14,2023-05-05,rmse,0.3025598965046314,0.22989796498009396,0.20260283938464327,0.1930812951189064,0.1816249581778982,,,
hotel_14,2023-06-02,rmse,0.12519374193782065,0.17356036683461948,0.15042434196031643,0.12133846155468495,0.11671447630988471,0.1576099232893963,12919.788210299548,
hotel_14,2023-02-10,mape,0.161573479089428,0.1260432689310573,0.12517004039041243,0.13979771444260308,0.10510914188391633,,,
hotel_14,2023-03-10,mape,0.25843255380833513,0.11957283684918218,0.14222731355757195,0.11249857543080988,0.1368207182586591,,,
hotel_14,2023-04-07,mape,0.12604573896858876,0.08873218230038818,0.09856591977803382,0.09339119500743584,0.06639624640905072,,,
hotel_14,2023-05-05,mape,0.5058749149887796,0.3679902701461608,0.31972727733069994,0.30663398167635647,0.2899414530722498,,,
hotel_14,2023-06-02,mape,0.1587427887224518,0.21605489174753187,0.18792708140937556,0.16859157402508676,0.161186830957219,0.19616660030035962,17440.376191684576,
hotel_21,2023-02-10,bias,-0.0019841269841269493,-0.0033068783068783097,-0.004622343354040346,-0.04908517436684777,-0.04001527707874745,,,
hotel_21,2023-03-10,bias,0.007771164021163989,-0.004794973544973539,0.0015486258521188218,-0.025652253712693713,-0.028354789089196166,,,
hotel_21,2023-04-07,bias,0.0049603174603174306,0.010912698412698393,-0.0016188253287529003,0.017466207128898254,-0.02929074677231635,,,
hotel_21,2023-05-05,bias,0.05803571428571427,-0.010085978835978834,0.050549966752726605,0.03424097193661909,-0.028447520147352044,,,
hotel_21,2023-06-02,bias,0.019675925925925927,-0.07225529100529102,-0.001921081992813874,-0.026622367702671797,-0.07208757970038282,-0.05261897985581998,-12229.684044166846,
hotel_21,2023-02-10,mae,0.013888888888888867,0.014219576719576715,0.01738435541520594,0.051956793318852834,0.041063464144280304,,,
hotel_21,2023-03-10,mae,0.01273148148148147,0.025958994708994685,0.019142571303312293,0.025941364401678577,0.03407521791355833,,,
hotel_21,2023-04-07,mae,0.03736772486772488,0.03736772486772485,0.03238741889822842,0.03032108466530584,0.04612847033539501,,,
hotel_21,2023-05-05,mae,0.06431878306878305,0.05539021164021163,0.06257820098836245,0.059368275149879905,0.05023631363344916,,,
hotel_21,2023-06-02,mae,0.021660052910052904,0.09837962962962962,0.026921468310007114,0.03675389821176266,0.07292258130683758,0.057610571147903564,26561.024164351205,
hotel_21,2023-02-10,rmse,0.02247704426979685,0.020888375261049932,0.022705447575645868,0.054410146241337054,0.05009513264190447,,,
hotel_21,2023-03-10,rmse,0.017607380306844073,0.04126978827496256,0.024822002391703388,0.029175877428125628,0.048755403221411774,,,
hotel_21,2023-04-07,rmse,0.052509645633709044,0.0560357335042139,0.04550400122371792,0.05287776142261886,0.05403535440863257,,,
hotel_21,2023-05-05,rmse,0.09609369585620035,0.08181767613517206,0.08944526439528709,0.07947803292048543,0.06560404303892271,,,
hotel_21,2023-06-02,rmse,0.032537061128116516,0.1340395712204021,0.03479574479119263,0.04404008671640458,0.08508922176838755,0.0654496754994225,32920.75290500444,
hotel_21,2023-02-10,mape,0.014492007184796618,0.014656764435645385,0.01781997824640658,0.05266588061227244,0.04171146025594432,,,
hotel_21,2023-03-10,mape,0.013137525348248138,0.02661897197412238,0.019600067741714005,0.026218535464757293,0.03467833008220274,,,
hotel_21,2023-04-07,mape,0.04108402362222578,0.041346677214780365,0.035289832457048496,0.0342295556966231,0.04799927186792761,,,
hotel_21,2023-05-05,mape,0.07607673947252136,0.06040609355297124,0.07322627753072906,0.06866561517179931,0.05300014265717957,,,
hotel_21,2023-06-02,mape,0.02275471235543128,0.10049309859731718,0.02774784198869892,0.03744465198196004,0.07395741772452158,0.05853460496259806,27292.343895954557,
hotel_35,2023-02-10,bias,-0.171875,-0.17661830357142858,-0.13188815587576969,-0.108470259110702,-0.05677976298191427,,,
hotel_35,2023-03-10,bias,-0.11990792410714286,-0.04736328125,-0.07257767389644444,-0.16059526556738973,0.050798203904584456,,,
hotel_35,2023-04-07,bias,-0.25313895089285715,-0.14376395089285715,-0.2253010071825968,-0.3716592676034572,0.011299154104284155,,,
hotel_35,2023-05-05,bias,-0.0016741071428571428,0.08537946428571429,0.02543355418330795,-0.0294653404362075,0.07092530762714787,,,
hotel_35,2023-06-02,bias,-0.14920479910714285,-0.12576729910714285,-0.13378787142059342,-0.17958341071714257,-0.018227434051576553,0.009092152118682861,-4659.539585658482,
hotel_35,2023-02-10,mae,0.17494419642857142,0.18150111607142858,0.14263219980786093,0.11432876442092876,0.09190287136747115,,,
hotel_35,2023-03-10,mae,0.16287667410714285,0.12897600446428573,0.14217003437601106,0.180194214308346,0.10714587643165786,,,
hotel_35,2023-04-07,mae,0.25634765625,0.23221261160714285,0.22578054360823302,0.3716592676034572,0.11710831792358074,,,
hotel_35,2023-05-05,mae,0.08775111607142858,0.15485491071428573,0.08818264653940575,0.07905937372472964,0.10398710149922875,,,
hotel_35,2023-06-02,mae,0.15046037946428573,0.14362444196428573,0.13805942732701096,0.17993797740454992,0.09921549767969844,0.07626447081565857,6347.351296561105,
hotel_35,2023-02-10,rmse,0.19940399191463032,0.206877864970923,0.1689399494696004,0.13974362224142178,0.1052042169855602,,,
hotel_35,2023-03-10,rmse,0.18095641765059603,0.14578562883988816,0.15525918047354978,0.20872639552464678,0.13460773756202232,,,
hotel_35,2023-04-07,rmse,0.283412070780671,0.25664171856080886,0.2560451943359071,0.40236825381148555,0.14503833901208735,,,
hotel_35,2023-05-05,rmse,0.10495077834926271,0.1869914105382781,0.10730202849310255,0.10033455849415365,0.12675668010050542,,,
hotel_35,2023-06-02,rmse,0.1852893390118194,0.17706354281755246,0.16714013854913534,0.21667387101461388,0.11369480321837717,0.0956399397910348,8002.287681644815,
hotel_35,2023-02-10,mape,0.23422983666674796,0.2507939354653271,0.19056232004156468,0.15093520217070838,0.12973736536510339,,,
hotel_35,2023-03-10,mape,0.21800442085716268,0.1879199657762969,0.20129459479772494,0.23261899163399202,0.17655282349075524,,,
hotel_35,2023-04-07,mape,0.3253280533080565,0.3141097158303365,0.2842740850874679,0.4780651158855437,0.17556506177447137,,,
hotel_35,2023-05-05,mape,0.13187069293827328,0.24509508993734846,0.13637319006712686,0.11285913673812997,0.16909475735289087,,,
hotel_35,2023-06-02,mape,0.1964309621308399,0.18920468415657624,0.18222275693133777,0.23723560268640767,0.14062776121387943,0.11111510337442641,8762.792927742255,
hotel_42,2023-02-10,bias,-0.175534991324465,-0.186524002313476,-0.21965283401245514,-0.06741641337712355,0.034294465979886155,,,
hotel_42,2023-03-10,bias,-0.3108733371891267,0.06333140543666858,-0.21018888004848743,0.009506949012264124,0.09228182200258461,,,
hotel_42,2023-04-07,bias,-0.2261422787738577,-0.058993637941006365,-0.19593946427657144,-0.0775564189697393,0.0016254385372160781,,,
hotel_42,2023-05-05,bias,0.31058415268941586,0.11220358588779641,0.2269717221490559,0.03265397281090191,0.05151665424593464,,,
hotel_42,2023-06-02,bias,-0.15803932909196064,-0.21934644303065357,-0.289781767525459,-0.1135985066185586,-0.020752215791826067,-0.08971569766417066,-5322.6921165934045,
hotel_42,2023-02-10,mae,0.2495662232504338,0.26778484673221514,0.2845055192777247,0.2109868303207478,0.22179618548083058,,,
hotel_42,2023-03-10,mae,0.32764603817235394,0.25824175824175827,0.23565047685177154,0.23711531418386395,0.22500582641670958,,,
hotel_42,2023-04-07,mae,0.3042220936957779,0.2611336032388664,0.27645182461581785,0.24021775591927327,0.214190008893544,,,
hotel_42,2023-05-05,mae,0.31231925968768076,0.24551764025448236,0.2681311029380744,0.21607987084532596,0.21486196673729327,,,
hotel_42,2023-06-02,mae,0.2190572585309427,0.4258241758241758,0.289781767525459,0.2009553570758366,0.11856708373921017,0.1364966734657748,7584.279653623105,
hotel_42,2023-02-10,rmse,0.307728453631662,0.32639643543321034,0.3407549687711355,0.25350817647046225,0.25424066706641796,,,
hotel_42,2023-03-10,rmse,0.399619078545395,0.32502691123653243,0.30478925197917967,0.26326546355249136,0.25643481183878375,,,
hotel_42,2023-04-07,rmse,0.3383639073160343,0.3097818005967399,0.3151218014731984,0.2785598102223383,0.2518145965801361,,,
hotel_42,2023-05-05,rmse,0.40952058122352436,0.32526276482818905,0.3328219367170062,0.2512621068425423,0.24601760725459546,,,
hotel_42,2023-06-02,rmse,0.24862552221664025,0.47207923633148635,0.3233033881703718,0.23529249651935938,0.15016482767701075,0.16113217408892355,9510.53686046212,
hotel_42,2023-02-10,mape,0.3582363910507161,0.40033711635887353,0.41111944998971406,0.3624938338058546,0.42475631203678177,,,
hotel_42,2023-03-10,mape,0.446968675475863,0.5090282714280188,0.3213451893481697,0.4598503126024193,0.47726355236813883,,,
hotel_42,2023-04-07,mape,0.49155485621412465,0.4948027359625599,0.4487026612626237,0.5167749150209937,0.49127992252318664,,,
hotel_42,2023-05-05,mape,0.8070984029906926,0.5670759299903428,0.6610315301978523,0.4639660423207375,0.45537316329442834,,,
hotel_42,2023-06-02,mape,0.29910235531607804,0.6488243572528584,0.37233255755799116,0.2945331277007555,0.1900873558530383,0.1838180354700671,10935.008126022689,
hotel_49,2023-02-10,bias,0.16032439176543978,0.15595757953836556,0.11041407204514526,0.11645398772476212,0.10269057275988215,,,
hotel_49,2023-03-10,bias,-0.03976918278228319,-0.012320648783530884,-0.08241717808436577,0.020270462526472417,0.015929099285248265,,,
hotel_49,2023-04-07,bias,0.10199625701809112,0.0988771054273238,0.059158553923971194,0.10755109299746539,0.11827990137559515,,,
hotel_49,2023-05-05,bias,0.12008733624454156,0.055832813474734885,0.07780292730914126,0.08297562819303435,0.11194520190106852,,,
hotel_49,2023-06-02,bias,0.0672177167810356,-0.06628197130380538,0.012033338135799055,-0.05060551930843057,0.0023708230477652464,-0.00428370013135862,-5865.901867291218,
hotel_49,2023-02-10,mae,0.1615720524017467,0.15626949469744228,0.11042435323378223,0.11827164359786854,0.10377090408189608,,,
hotel_49,2023-03-10,mae,0.03976918278228319,0.0235495945102932,0.08243408875834245,0.022555859970700143,0.035309800978445154,,,
hotel_49,2023-04-07,mae,0.10199625701809112,0.0988771054273238,0.07283855695333137,0.10755109299746539,0.11827990137559515,,,
hotel_49,2023-05-05,mae,0.12102308172177174,0.09513412351840302,0.08960678444220536,0.09289129037871884,0.1283395116261188,,,
hotel_49,2023-06-02,mae,0.0672177167810356,0.09217092950717408,0.03614322763072194,0.057926563313747494,0.04208122030797052,0.03801719397213484,8463.575015900362,
